generation,timestep,channel_beta,rate,distortion,reweighting_temp,expected_true_probs_surprisal,prop_max_hit
15,0,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.4117129394288996,0.0
15,1,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.4843112811538295,0.0
16,0,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.4248693910798464,0.0
16,1,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.4970194102571939,0.0
17,0,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.4352030621614298,0.0
17,1,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.5070053097722078,0.0
18,0,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.4433799875084143,0.0
18,1,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.5149091880171328,0.0
19,0,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.4498886960571995,0.0
19,1,1.774713579031038,4.097939263849469,0.9579806815535462,8.9,1.5212015627813762,0.0
0,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.6931471805599441,0.0
0,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.9899409166847176,0.0
1,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.5748292113165802,0.0
1,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.8458964176506527,0.0
2,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,-0.19114157011397753,0.0
2,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.03938759204812442,0.0
3,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,-0.12848703835846603,0.0
3,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.05849007534571864,0.0
4,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.12605052889372517,0.0
4,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.2788062574570716,0.0
5,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.39694011720530287,0.0
5,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.5247616977166221,0.0
6,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.6287250286752505,0.0
6,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.7392766896950902,0.0
7,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.810416125915247,0.0
7,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.9093778284988288,0.0
8,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,0.9472752762144857,0.0
8,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.0385666723234892,0.0
9,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.0487511011768629,0.0
9,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.134962869093533,0.0
10,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.123838622477623,0.0
10,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.2066457011709009,0.0
11,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.1797315285206418,0.0
11,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.2602101998353015,0.0
12,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.2217646749512263,0.0
12,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3006108642640772,0.0
13,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.2537573016225991,0.0
13,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3314281666439096,0.0
14,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.2784056868003542,0.0
14,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3552084535565725,0.0
15,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.2976113652259234,0.0
15,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3737581512868093,0.0
16,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3127251503132324,0.0
16,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3883666383723214,0.0
17,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3247186421999726,0.0
17,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3999648583260795,0.0
18,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.334301441239858,0.0
18,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.409234737034498,0.0
19,0,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.3420003123520257,0.0
19,1,1.774713579031038,4.097939263849469,0.9579806815535462,10.0,1.4166836337854685,0.0
0,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,0.6931471805599441,0.0
0,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,0.9899409166847176,0.0
1,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,1.424068524677486,0.0
1,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,1.5302224105466662,0.0
2,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0052568892043885,0.0
2,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.023548406459944,0.0
3,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.037876774439484,0.0
3,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0545165838360706,0.0
4,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0388406942957413,0.0
4,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0553168604192207,0.0
5,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.038969027631686,0.0
5,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.055389322591336,0.0
6,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0390328775476583,0.0
6,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0554304106252506,0.0
7,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.039063021779213,0.0
7,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.055451393299661,0.0
8,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0390758229241643,0.0
8,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.055460565261389,0.0
9,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.039081000765178,0.0
9,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0554643169960065,0.0
10,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0390830525684622,0.0
10,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0554658103881147,0.0
11,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0390838587299673,0.0
11,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0554663982239814,0.0
12,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0390841743610872,0.0
12,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.055466628548187,0.0
13,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.039084297759053,0.0
13,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0554667186225695,0.0
14,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.039084345973518,0.0
14,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0554667538211735,0.0
15,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.039084364807422,0.0
15,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.055466767571433,0.0
16,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0390843721637277,0.0
16,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0554667729422387,0.0
17,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.039084375036899,0.0
17,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0554667750399434,0.0
18,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.039084376159061,0.0
18,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.055466775859241,0.0
19,0,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.0390843765973368,0.0
19,1,2.4800080913251747,4.625077210490507,0.7053574623257535,0.1,3.055466776179229,0.0
0,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,0.6931471805599441,0.0
0,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,0.9899409166847176,0.0
1,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,1.179240322695058,0.0
1,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,1.3330161734444805,0.0
2,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,1.4937059756479152,0.0
2,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,1.5957173558991262,0.0
3,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.0058333841608693,0.0
3,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.0731498530133865,0.0
4,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.448391040437846,0.0
4,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.4903572965328564,0.0
5,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.6473638645810524,0.0
5,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.6786950115049533,0.0
6,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7114472404742695,0.0
6,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.739640942619465,0.0
7,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7279890309346655,0.0
7,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.755500707837974,0.0
8,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7302781839419894,0.0
8,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7577737813978573,0.0
9,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7288732041609847,0.0
9,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.756495036475082,0.0
10,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7269175919316053,0.0
10,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7546681030819533,0.0
11,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.725249913075152,0.0
11,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.753101161243401,0.0
12,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.724007950229825,0.0
12,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.751931369986957,0.0
13,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.723135222275764,0.0
13,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7511083273499604,0.0
14,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.722539808559923,0.0
14,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7505464209556862,0.0
15,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.722140203640711,0.0
15,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7501691541535167,0.0
16,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7218745714745523,0.0
16,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7499183138227745,0.0
17,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7216990101794383,0.0
17,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.749752507654197,0.0
18,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7215833862556655,0.0
18,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.749643301206148,0.0
19,0,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.72150740208734,0.0
19,1,2.4800080913251747,4.625077210490507,0.7053574623257535,1.2000000000000002,2.7495715323443375,0.0
0,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,0.6931471805599441,0.0
0,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,0.9899409166847176,0.0
1,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,1.0171433855164849,0.0
1,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,1.2012627534422882,0.0
2,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,1.2376319576167165,0.0
2,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,1.3640881847308473,0.0
3,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,1.576406312803307,0.0
3,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,1.6706844900913447,0.0
4,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,1.969563488948013,0.0
4,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.037750944075497,0.0
5,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.2596977777632947,0.0
5,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.3103154666647345,0.0
6,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.422661256018652,0.0
6,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.463877648960617,0.0
7,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.4997390833145934,0.0
7,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5366793063880033,0.0
8,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5316555236857115,0.0
8,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5668830790716726,0.0
9,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.542684738202305,0.0
9,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.577334440931865,0.0
10,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.544877773801187,0.0
10,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.579410833400223,0.0
11,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.543727994799502,0.0
11,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5783125778675897,0.0
12,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5415998981335384,0.0
12,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.576283431412115,0.0
13,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5394415944799733,0.0
13,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.574225082367348,0.0
14,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.537582293729721,0.0
14,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.572451347028385,0.0
15,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.536092692412648,0.0
15,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5710299328619333,0.0
16,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5349445578216203,0.0
16,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.569934148262414,0.0
17,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5340794364848866,0.0
17,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5691083670666717,0.0
18,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5334366451466326,0.0
18,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.568494756399171,0.0
19,0,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.53296331718507,0.0
19,1,2.4800080913251747,4.625077210490507,0.7053574623257535,2.3000000000000003,2.5680428956974466,0.0
0,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,0.6931471805599441,0.0
0,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,0.9899409166847176,0.0
1,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,0.9407711898401753,0.0
1,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,1.1389977380956666,0.0
2,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,1.0756527824299107,0.0
2,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,1.2177631326597953,0.0
3,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,1.331497201727749,0.0
3,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,1.4415098360109408,0.0
4,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,1.6626923562771982,0.0
4,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,1.7476725367543617,0.0
5,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,1.9559237243644336,0.0
5,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.0218759771316197,0.0
6,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.1608900372052156,0.0
6,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.214406529498414,0.0
7,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.283487706346846,0.0
7,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.329869958519951,0.0
8,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.3491796276325636,0.0
8,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.3918449466971916,0.0
9,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.3811979510281622,0.0
9,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.422075839820914,0.0
10,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.395044381817047,0.0
10,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.4351396955856104,0.0
11,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.3997262043107184,0.0
11,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.439532881798832,0.0
12,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.400103347421556,0.0
12,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.439850496798762,0.0
13,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.398672495888084,0.0
13,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.438457489381763,0.0
14,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.396659086681655,0.0
14,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.43651615034274,0.0
15,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.394628566311945,0.0
15,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.4345631271767143,0.0
16,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.3928139146347074,0.0
16,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.432819399767728,0.0
17,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.3912867318637305,0.0
17,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.4313525469671893,0.0
18,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.3900448372206724,0.0
18,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.4301599752183307,0.0
19,0,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.38905610096129,0.0
19,1,2.4800080913251747,4.625077210490507,0.7053574623257535,3.4000000000000004,2.429210622067214,0.0
0,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,0.6931471805599441,0.0
0,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,0.9899409166847176,0.0
1,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,0.897404213332148,0.0
1,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.103594863143359,0.0
2,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,0.9671782992195159,0.0
2,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.1197764767663951,0.0
3,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.16609915246057,0.0
3,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.2867273864119866,0.0
4,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.4463557288800994,0.0
4,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.5428468628692014,0.0
5,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.7217518412456703,0.0
5,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.7991512229700317,0.0
6,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,1.9391129382714793,0.0
6,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.0028263351640123,0.0
7,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.0873994891934267,0.0
7,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.142284702091097,0.0
8,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.178707496896939,0.0
8,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.228353513131827,0.0
9,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.230658957048803,0.0
9,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.277390131278433,0.0
10,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.2581007688803876,0.0
10,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.303300998068223,0.0
11,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.271282947744862,0.0
11,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.3157315334899056,0.0
12,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.276600225474224,0.0
12,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.320717852603395,0.0
13,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.277810948034783,0.0
13,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.3218155390731665,0.0
14,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.277034491718757,0.0
14,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.321032967535757,0.0
15,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.2754233470658556,0.0
15,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.3194634956478106,0.0
16,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.2735782933427773,0.0
16,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.3176773630167453,0.0
17,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.271793381062107,0.0
17,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.3159535501196746,0.0
18,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.2701965787550273,0.0
18,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.3144131692834207,0.0
19,0,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.268828960956286,0.0
19,1,2.4800080913251747,4.625077210490507,0.7053574623257535,4.5,2.313094693204076,0.0
0,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,0.6931471805599441,0.0
0,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,0.9899409166847176,0.0
1,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,0.8696028830476332,0.0
1,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.0808823762574833,0.0
2,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,0.8904441903807193,0.0
2,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.0504506618251954,0.0
3,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.0441934972525513,0.0
3,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.1725650519792623,0.0
4,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.2829956105593108,0.0
4,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.3879205658528044,0.0
5,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.53598908741258,0.0
5,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.6221260389288323,0.0
6,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.7524395792400633,0.0
6,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.8244329607185392,0.0
7,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.9133915584342462,0.0
7,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,1.9756136004134355,0.0
8,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.021859088252139,0.0
8,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.0778069664537404,0.0
9,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.0897841021493795,0.0
9,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.1419276659301776,0.0
10,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.129788930774927,0.0
10,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.1797316730140124,0.0
11,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.151921813986997,0.0
11,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.2006476009086873,0.0
12,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.1631936427879586,0.0
12,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.21128250202933,0.0
13,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.1681454010809458,0.0
13,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.2159284190980992,0.0
14,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.1695825664702904,0.0
14,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.217242726716223,0.0
15,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.1691797383224127,0.0
15,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.2168141051734076,0.0
16,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.1679066336531094,0.0
16,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.2155634861118183,0.0
17,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.1663063626003862,0.0
17,1,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.2140069141833,0.0
18,0,2.4800080913251747,4.625077210490507,0.7053574623257535,5.6,2.164669668949185,0.0
